employee_ID,Role,Experience Years,ai_tool_usage_hours_per_week,tasks_automated_percent,manual_work_hours_per_week,learning_time_hours_per_week,deadline_pressure_level,meeting_hours_per_week,collaboration_hours_per_week,error_rate_percent,task_complexity_score,focus_hours_per_day,work_life_balance_score,burnout_risk_score
d2f2301c-db49-4dfe-8b8e-99a3b9b165de,Marketer,4,8.7,26,22.9,0.6,Medium,2.9,7.4,4.13,3,5.8,5.9,8.12
0c7365ed-e463-4a8d-8f66-bdaab896109d,Analyst,5,7.5,16.7,31,1.5,Medium,4.9,8.5,0.89,10,3.2,3.6,9.8
a4399630-aed9-467f-b445-ee432955bbea,Designer,20,0,0,25.2,1.2,Low,9.2,8.8,2.61,7,4.8,7.4,5.36
6d6d05d8-65c6-41c1-8f4e-7eda7224a1a6,WRITER,10,21.8,7.1,25.1,3,HIGH,18.7,3.3,3.24,1,6.4,2.8,2.93
2c7157ad-1993-4390-b284-b37d6c20fc8c,Manager,11,7.3,16.2,19.1,4.4,Low,11.4,12.6,2.94,1,3,6.5,6.02
e0e97fdd-2a1d-4d99-bd9a-b3e65c72606e,Developer,1,18.3,45.8,10,2.3,Low,5.9,11.2,1.32,10,6.4,7.4,5.35
66031dd0-7a73-4ca8-82ad-fcac70c1f928,Analyst,15,3.7,16.9,25.8,0.5,Medium,1.1,4.4,3.49,7,7.6,6.8,7.44
e6ed0959-2e28-456c-8cd8-f80feaff8ccc,Analyst,6,11.1,25.4,21,5.3,Medium,6.6,9.2,0.84,6,4.6,4.8,8.92
2e27694f-eca8-47b8-b9fd-bac67067e316,Developer,9,20.6,51.1,14.9,2.1,High,8,8.8,4.63,2,4.7,2.1,10
754afb34-d1e2-4b50-9e3d-acd41de3ba7b,writer,2,19.7,59.7,32.2,3.5,low,14.9,11.9,3.17,8,6.6,3,5.23
50ea9d0d-9b20-4c7c-a0fc-cad43ba355e7,Manager,16,5.6,71.2,25.8,8.3,High,13.1,3,2.7,1,4.4,1.7,7.56
a6c4c45e-93e1-4832-aba2-edf84fd1451c,Designer,13,7.4,10.7,22.4,0.5,Medium,2.1,7.6,4.73,3,6.2,6.5,7.66
5a969bfb-a9cb-4a9d-88ab-6bf4960c63e8,Designer,11,9.5,58.5,27,0.4,Medium,8.3,6.1,3.96,9,5.5,3.6,7.57
86206866-5de5-4daa-969c-f59119732277,Manager,3,0.2,0,30.7,1.9,Medium,13.6,9.9,0.1,8,4.2,3.4,9.97
966318e7-28dc-4d4c-a1a0-3025b70c2f73,Developer,7,10.3,24.2,22.4,1.7,Low,4.7,10.2,1.17,9,4.4,6.6,5.94
7aee5869-d211-44b9-a2d3-79b443079275,Developer,8,15.2,41.2,19.4,1.5,High,4.7,4.1,4.06,6,3.6,3.2,10
05d63d8b-b3a5-494b-aa3d-fea7093b233c,Designer,14,12.9,16.2,10.7,7.8,Medium,10.2,3.5,1.35,4,6.6,4.1,2.74
fe272c2a-45f6-461a-b1cb-2676d8a9f171,Developer,9,2.5,25.7,33.5,1.7,Medium,1.6,11.8,1.14,9,5.3,6.7,2.31
69b92e7c-6554-4042-a8a2-2b65c1d897a8,Manager,2,0,0,35.9,4.1,Medium,12.2,10.4,0.1,7,3.8,2.5,10
b1d6e846-255c-47e2-9fcc-9da9dd6fa968,Writer,14,10.3,21.8,18.5,0.1,Low,5.7,10.2,0.85,3,5.4,7.4,5.37
0287fb39-78f5-4545-94c4-40ea0cb20329,Writer,11,6,37.3,15.1,0.8,Medium,6.4,10.6,2.71,8,3.7,9.9,9.25
6375203e-2fd1-4aef-bbce-56b96f1de49d,Writer,9,23.7,59.9,22.1,2.3,Medium,1.7,4.5,3.28,6,6,2.6,10
b7ae96fd-430e-4604-abb1-e751bd4a1980,Marketer,14,9.9,27.7,26.6,3.4,High,2.1,6.7,1.76,7,5.4,3.4,10
16ef25e6-2531-4c0c-aa1a-3383febb26fe,Manager,9,23.2,70.8,17.1,1.4,Medium,1.4,15,3.05,10,6.3,8.5,7.65
c1cb7b4f-3970-4d45-a261-1bf634d38488,Marketer,5,3.5,6.4,24.3,0.4,Low,1,7.9,4.94,5,5.1,8.8,4.33
10859d1c-e2aa-434c-8a25-8e2f96a44fb9,Manager,8,6,27.2,19.1,0.3,Low,11.9,12.2,2.64,6,3.2,6.8,5.82
a36f5eee-6870-4d98-809a-7dd301f25d44,Marketer,3,12.3,31,19.7,3.1,Medium,1.6,4.9,2.47,10,5.4,6.1,7.97
fd0f8551-0151-4f66-b282-dfb9863fafee,Writer,18,21.9,49,19.3,0.6,Medium,6.2,9,2.51,4,3.9,2.6,10
6b1e638a-0084-4b02-8942-eac9c1a91225,Designer,9,0.2,29.6,39.4,4,Low,8.3,5.6,0.96,3,1,8.5,4.19
8fcbc19b-c3dd-47a0-a9be-396a9c79a124,Analyst,2,13.9,34.1,18.5,2.9,High,3.5,8.2,2.52,9,4.1,4,10
df4b7979-d5fa-41f6-be9f-1077d83cfcb5,ANALYST,1,8.7,46,31.3,6.6,High,14.7,13.5,2.55,4,3.1,1.4,8.35
5aea5845-1d15-4f49-85b9-6ce90a24442f,Designer,5,7.3,25.4,18,1.1,Low,1,7,0.23,7,7.7,9.4,3.88
68797763-61d6-4857-aa79-4c4befa99e6f,Designer,1,4.9,8.5,27.9,1.3,Low,4,8.3,2.11,5,4.5,6.8,5.81
822bcd8a-ef93-49d9-8717-7122747afe0c,Analyst,17,14.2,32.9,19.7,1.9,High,11.7,5.5,3.15,5,4.9,9.4,9.14
077f25bd-e250-4049-b2e1-8f9b6fcdb289,Analyst,16,10.1,27.5,21.7,2.5,Medium,1,4.1,0.48,1,6.1,6.3,7.82
85f14425-0e73-48dd-a222-2259d78f71c3,Marketer,5,0,0,32.5,1.2,Medium,6.4,6.2,2.01,6,4.8,4.8,8.93
7555a12e-90c7-4436-8cdd-203f051ec261,Marketer,1,15.5,36.9,22.6,1.6,High,6.8,9.5,2.12,6,4.1,1.8,10
8a07b4b7-fe65-4492-8f00-14dccb120baf,Analyst,4,15.9,40.1,16.4,5.6,Medium,4.2,7.8,2.71,10,5.5,5.4,8.49
94fd9e64-c83d-4ca0-ab4d-85b63aacd348,Marketer,4,9.2,18.4,25.3,2.5,Low,5.9,3.5,1.22,7,6.3,5.9,6.47
085b1c78-a407-4e73-8578-74b8c27b6a36,Designer,19,2,8.2,29.1,0.9,High,5.1,8.7,0.1,2,4.5,3.9,10
805a822c-4894-4316-b087-5b6ee8f8693b,Marketer,7,10.9,27.8,21.3,1,Medium,1,4.3,3.71,7,6,6.2,7.89
3a383f93-7ae7-4233-b1f0-002c75197b69,Developer,3,12.8,35.9,17.4,1.2,High,6.5,7.4,0.73,10,5.7,3.8,10
5326ad22-975b-4ed5-ba33-b8efe77a062d,Designer,1,2.9,0,33.4,3.1,Medium,6.1,4.9,0.22,7,4.5,3.9,9.59
ac7c125b-f36a-4c87-8560-39feb12dc1d2,Developer,14,10.9,27,25,1.2,Medium,4.9,5.7,0.51,9,5.1,4.3,9.3
20626a15-21e4-4584-92b1-35482af2998b,Manager,17,1.7,11.4,14.3,7.6,Medium,9.1,16.3,3.64,2,5.5,4.2,2.38
84be115a-318a-4f62-bce7-5dbdfc2f5f02,Designer,15,7.1,15.1,38.4,3.2,Low,4.4,11.1,2.38,4,4.8,3.5,8.24
af4f44d4-86d1-458b-965c-b282c3674dac,Developer,5,22.1,57,16.6,0.9,High,2.4,4.5,3.85,3,6.5,2.7,10
4bd32ca5-84b8-4aef-9e2b-9cd1775b5fc4,Designer,13,6.3,76.1,27.1,5.1,Low,3.4,19.6,2.87,7,6.6,2.8,6.43
765945c1-5531-494d-8c3c-93fab433b090,Developer,8,21.1,59.5,10.2,0.3,High,5.4,5.4,3.33,6,4.2,3.8,10
4f09af26-725d-41c8-9dba-dc77aeb4b55c,Marketer,9,9.7,24,34.2,0.5,Low,5.6,6.5,3.06,9,4.1,3.6,8.17
2f3be5f6-b6ff-4767-ba21-b6e83250c5cc,DEsigNeR,1,9.9,41.6,29.8,2,Low,9.3,12.8,3.55,4,2.6,4.4,3.77
931df513-72ef-4d72-af9d-947eb222d1f2,Marketer,1,12.1,27.8,17.7,1.4,High,9.6,10.9,4.22,6,3,3.2,10
1ed99904-d3c1-4bd1-94ff-dcea3e406086,Developer,5,7.8,21.1,23.9,1,Medium,10,9.2,3.85,3,4.2,4.1,9.45
43f9fd88-8cd2-49bd-b7b0-bab94874db65,Analyst,3,17.6,44.6,25.2,2.3,High,1,2,4.36,7,5.7,2.1,10
b155982b-9a84-49ca-a33a-9d61ba46e786,Designer,3,7.8,11,23.7,1.7,Low,3.2,4.7,3,2,5.2,7.3,5.43
8b9a1e3b-d11c-4d25-ad61-09ff51a895be,Developer,18,6.5,13.2,16,4.5,Low,1,5.5,0.26,10,4.8,10,3.41
609f2fb4-63d5-458b-b7d3-59a3d5870cb6,Manager,15,2.1,7.6,25.1,2.5,High,18.4,14.7,2.25,7,2.1,1.6,10
f1edb4bc-09fb-4b72-9e41-c49585823415,Marketer,5,10.9,35.5,23.2,3.4,Medium,2,7.4,0.72,3,6,5.5,8.42
b01fdd8d-0552-4f5c-9c20-9289c434937e,Marketer,13,11.5,25.4,21.8,1.5,High,5.5,6.7,3.76,1,5.4,3.3,10
d88f439a-44ff-4ba5-8700-6ffba7c1e4f6,Developer,11,18.1,41.3,19,0.7,High,5.6,11.3,1.85,4,3.8,2.3,10
73f40843-e16d-49e4-ae75-fa416d5cb48c,Analyst,12,10.7,28,28,0.9,High,4.2,7.1,1.52,10,6.2,2.3,10
71d1e57b-9e28-4bfa-a954-05fe2cdde6ec,Designer,1,12.3,34.6,22.9,2.1,Medium,2.1,7.3,4.93,7,6.8,5.2,8.64
539d4c6f-fad1-4825-9446-ef9073931d06,Designer,12,6.2,17.1,23.9,2.6,Medium,5,9.4,3.09,3,5.6,5.7,8.26
b96cd410-ec93-445a-a762-52b224cb51f9,Writer,14,23.7,38.3,17.1,0.1,Low,10,7.3,2.54,9,6.9,1.5,5.42
fa5e27ce-8b39-42af-a578-63079bb12677,Designer,3,3.5,5.4,21,2.1,High,8.1,11,2.98,5,4.4,4.8,10
bca4e8c8-1f01-4733-9551-21e8782ee327,Designer,18,1.2,3.5,27.8,1.7,Medium,5.6,8.3,3.07,6,4.5,5.8,8.18
35fef638-494c-4503-8934-31e0c2f69752,Marketer,5,9.6,2,24.8,1.4,Low,4.8,15.9,3.84,7,3.8,9.7,1.75
9aba3a45-2d5b-4d28-8c1f-77e8c079257b,Designer,18,,17.6,28.3,4.9,Medium,8.6,11.1,2.11,10,4.6,9.9,2.98
14288e9c-27d2-4ae7-9ae9-4e5e4d7acf2f,Analyst,5,8.8,25.4,19,0.8,Low,1.6,5.6,2.17,5,7.1,8.6,4.46
57663d17-a9ae-4645-aa2e-cfb28aa3eea5,Analyst,5,11.9,30.5,25.9,1.1,Low,4,2,0.83,8,6.6,5.6,6.71
e6621288-364a-40ba-86df-243fdbff4655,Writer,2,16.7,27,39.5,0.6,Medium,18.6,9.4,4.25,1,1.2,8.2,2.62
f6cc7b89-dd9f-45d9-bf6b-b0edf1b86c1e,Analyst,1,8.5,20.9,27.9,3.9,Medium,2.5,7.6,1.21,5,6.9,4.8,8.93
4c03e7a6-7e1f-4328-b470-a43e730f6273,Manager,3,0.4,2.8,27.2,2.4,Low,8,4.9,0.1,5,5.3,7.1,5.59
21377686-7d3c-4e2f-8260-cc269194ba4d,Developer,16,11.4,24.4,17.9,4.7,High,8.4,7.2,2.55,4,5.1,3.6,10
1d08e075-60d1-47e5-879e-001fb0f3b5ec,Marketer,7,9.9,33.5,22.6,1,Low,3.1,4.9,2.68,9,6.7,7.1,5.59
1c500211-6b61-408e-a9b9-774e171b888c,Marketer,15,13,26.1,25,3.6,High,6.8,7.9,0.1,6,4.5,1.8,10
4687d3e9-2cd3-4897-8a26-f754bb384ed1,Developer,13,11.3,28.5,25.7,1.2,Medium,2.3,6.5,1.93,6,5.4,4.7,9.01
5c8c2f22-9d7c-4020-8d7e-688ebfe723bf,Writer,6,10.9,30,25.9,3.3,High,6.6,7,0.25,9,5.6,2.2,10
67a7900c-5840-46b4-aae5-6935e03f46cf,Analyst,5,3.7,7.1,30,1.4,Low,5,5.2,3.64,4,4.2,6.3,6.17
d094473d-11ce-45d6-b7a6-148173569433,Analyst,7,8.8,18.1,23.5,0.8,Low,3,9,1.49,2,6.5,7.2,5.52
c8f9354f-6be7-4c42-b1bb-0d1ff17414f2,Developer,9,22,58.7,15.9,2.2,High,5,6.3,2.14,2,3.8,2.3,10
23207ca1-8d2b-4165-b96b-37920a09dde3,Analyst,20,8.9,79.3,19.5,7.2,LOW,19.9,10.7,0.19,3,6.6,6,9.96
1c4b615d-f259-41f5-bfc0-88dd32c78c9d,Analyst,19,2.7,3.5,34.9,3.6,Medium,8.1,8.9,1.64,7,3.7,3.1,10
eb14a517-e563-4b2e-b399-987a57e89636,Writer,16,11.3,26.4,28.8,3.6,High,6.6,12.5,2.25,6,4.5,1.3,10
63123cd5-53cf-4400-b234-bfec32c9dc93,Designer,7,9.2,17.1,19,0.5,High,6,9.1,4.79,7,5.1,4.4,10
64c7ae76-6b70-4696-8810-4d6f043fd52b,Analyst,3,7.1,9.9,37.8,0.9,High,4.4,7.8,4.18,6,5,1,10
4cf7eab4-3dc2-42d3-8fe2-85c665a0560c,Marketer,13,13.6,37.9,13.4,1.7,High,4.8,10,0.77,9,6.1,5.1,10
465e1468-930e-4b13-8c3d-dde3da6294af,Writer,17,3,63.7,16.6,8.4,Low,17.6,3.1,3.83,1,5.1,6.1,4.88
bff916c8-3b15-49c7-82b5-e0c2b6058f56,Manager,1,3.2,4.9,29.4,1.9,Medium,15.5,14.9,0.11,4,3.7,2.5,10
ed511e98-53fb-4ef7-ace3-ab2732fb949f,Developer,20,6.2,26,26.7,1.1,High,16.2,4.4,0.79,4,7,1.2,8.22
fc609830-4e78-48de-b3fc-a97ba2637300,Manager,6,7.6,14.9,29,0.3,Low,23.9,12.9,1.23,8,1.9,1,10
a3719312-26dd-452d-9933-46c79484ed25,Developer,13,18,38.2,21.9,2,High,4.3,10,4.08,8,5.2,2,10
6061728b-efe7-4cbf-a4bd-6eaac007d4b4,Developer,2,14,41.5,19.3,1.6,Low,9.2,8.4,3.17,6,3.9,5.4,6.85
9d1ac7b5-5e83-4ecf-bbcb-b4fd7d23a8cb,analyst,16,15.1,7.5,18,2,High,12.3,4.8,4.83,2,7.2,8.1,9.06
f15c101c-0088-4d8a-ab28-cb12afc3a3d5,Marketer,11,10.2,20.6,32.3,1.5,High,2.7,5.9,1.93,4,5.6,1.7,10
b5e217b9-d0e4-4c63-952d-d83c47e8db0e,Developer,19,14.1,37.3,23.4,1.9,Low,9,8.2,1.92,9,2.8,4.4,7.59
c5d5cb64-b935-4454-9fd7-2c47e8ff754a,Writer,12,17.6,47.8,20,0.9,Medium,1,2,0.58,10,6.1,4.8,8.92
c46fd449-b1b6-48fe-930c-fb1edfd0bcae,Writer,1,8.3,15.2,30,0.5,High,11.3,9.1,5.28,1,2.8,1,10
40b5ceab-99d6-4d91-973c-c1cac6f71946,Designer,17,8.9,27.5,23.4,2,Low,4.4,9.8,0.91,2,4.4,6.8,5.8
102ade9d-4d78-4096-be33-1ec0aeea99f4,Writer,1,15.6,63.9,29.8,2.2,Medium,5.9,13.7,4.16,3,5.8,5,7
fc47b858-0e4c-46df-b417-db3bff24a46a,Writer,1,10.1,36.9,12.3,8.1,High,8.5,3.9,4.76,5,3.2,7,4.71
3355938a-6f01-4bc9-9d86-a31b786c37e7,Analyst,11,8.5,18.7,27.7,1.9,High,9.1,9.1,1.77,10,6,1.7,10
63462938-278c-42ba-adbd-74f96dee4aeb,Developer,20,25.4,68.5,10,1.4,Low,2.2,7.5,0.76,2,5.4,6.6,5.96
a98acf9f-458e-4cc8-8840-49a84a0a1d37,Developer,4,16.6,45.2,21.2,1.7,High,11.7,8.5,4.06,8,4.3,1,10
ef37da16-6191-4b51-a9f1-1dc6338f17ce,Developer,12,15.8,41.4,25.2,5.4,Medium,6.1,9.3,0.39,7,5,2.7,10
366d7612-4dc3-4444-aa28-7de8e580f7b9,Developer,5,14.8,39.6,19.7,1,Medium,6.5,8.4,2.19,5,3.6,4.2,9.36
8cd12d44-cdb0-4374-984e-59ae4902b9c3,Designer,13,6.1,16.2,28.3,1.5,High,7.3,8.8,2.74,9,3.8,2.6,10
bc0c6622-85cd-4d3c-9036-1fcb022045e7,Marketer,8,8.8,63.1,25.5,8.2,low,18.6,14.1,1.85,6,4.3,1,8.74
7daaaaa3-b7c9-48a8-88fe-95e3b1b5f629,Analyst,17,0.2,52.8,36.9,3.9,High,14.1,3.3,4.33,5,4.3,8.9,6.83
50ceb0b2-cca8-4bda-8f2a-5cc95fa8735e,Writer,11,12,23.9,20.2,0.9,High,5.8,7.5,2.21,4,2.4,3.5,10
18ffe165-83fa-4b3a-bc8f-5448956e573e,Developer,3,11.9,23.9,26.6,1.3,High,3.6,5.6,0.63,9,6.3,2.5,10
e3d09c96-daae-4ebd-899c-f5428845475b,Designer,9,5.9,21.8,24.3,0.3,Medium,4.6,6.6,1.62,2,5.1,5.8,8.19
b9b7a266-87d1-40fc-a690-159e49987e6d,Manager,14,4.7,6.7,25.7,0.2,Medium,19.2,14.1,4.26,3,1.9,2.1,10
1716c4f0-8ea4-4419-b4b0-f46d30498c28,Marketer,7,18.4,43.8,20.8,5.2,Medium,1,8.6,0.1,3,6.6,4.4,9.21
b8db3d22-b5db-4ad9-b137-475d168c6d51,Marketer,4,13.2,36.9,15.1,1.3,Medium,1.4,2.1,3.08,7,4.3,7.1,7.23
66b7200a-72c2-4e0d-90cb-7718f6c15748,Marketer,2,13.4,34,13.5,2.3,Low,7.9,7.8,4.56,10,3.7,7.3,5.44
e072b748-7346-4726-a168-2580368fc770,Manager,9,3.7,8.4,32.7,0.6,Low,8.8,7.3,1.95,6,3.6,4.7,7.36
1ea5c65c-5ca7-43d0-91a3-504de3267a32,Writer,14,22,55.7,14,1.1,Low,8,10.1,3.27,8,3.9,5,7.14
3a669d06-a698-448e-84f8-5947d7785ec7,Developer,20,13.6,58,25.7,2.5,Low,9.4,8.8,1.54,2,2.9,2.3,4.47
ce9e4c8e-2280-4f18-94b9-d778fc118ad9,Analyst,14,10.1,28.1,15.6,4.5,Low,1,6.7,0.1,4,6.2,9.3,3.95
14ef0597-76de-4d58-a35b-8d93ace6b113,Writer,6,21.6,45.4,11.9,2.1,Medium,1.3,4.9,1.81,2,7.4,5.8,8.19
3d8c7c47-5789-4809-8706-d7420642a2f1,Analyst,19,9.5,15.9,22.6,5.4,High,2.4,4.3,0.1,4,5.3,4.4,10
f872ca38-9049-4ae4-9a3f-a34667bc6c4a,Developer,3,14.7,33.8,26.6,0.9,Medium,1.5,3.9,3.64,10,5.4,3.8,9.67
847980c4-4e3b-49ca-bf73-8b77c3f1a7d0,Analyst,19,10.9,28.2,12.9,0.2,Low,3.2,5.3,1.27,7,4.2,9.2,4.02
753a0048-4bf9-41d9-817d-5b0f7640d440,marketer,11,20.4,13.8,26.5,6.5,Low,4.2,4.3,4.15,4,4.7,7.5,3.3
71364ca0-486d-4409-a946-f6547b05ff82,Designer,16,15,47,12.9,8.3,High,16.7,2.9,2.98,10,7,3.9,4.59
035cd133-fb44-496a-8bd1-e5d39ce81dd6,Developer,1,3.2,11.2,28.5,4.8,Medium,2.2,7.5,0.1,1,6.1,6,8.03
fad2fe72-3dfa-4299-87db-e7b43159086d,Manager,13,2.7,11.5,33.1,0.5,Medium,11.1,7.7,2.89,3,3.3,2.8,10
1af2e2d5-372d-4811-8317-a249eb0e397f,Manager,10,4.9,9.3,30.8,1.7,Medium,17.9,10.6,0.1,2,2.3,1.1,10
96957f96-e26e-4437-aa69-e176ed8b36e2,Designer,13,9.1,21.8,27.3,0.3,Medium,7.2,8.1,2.56,2,5.3,3.6,9.82
4bc7bf50-411d-4589-8e97-09528e482475,Manager,14,3.8,13.5,17.4,1.9,Low,11.9,9.9,2.01,4,3.7,7.7,5.14
9a8c8e05-1a8f-41b0-b58b-927de5ee8e33,Developer,11,18.7,42.4,17.9,2.1,Low,5.1,7.8,0.8,2,6.1,5.6,6.7
29c3c279-6aef-411b-9821-c3bd75b028a8,Developer,3,13.7,26.8,21.3,5.6,High,5.8,8.1,0.1,10,3.9,2.8,10
a3894428-1cca-483b-9926-a5f451910a20,Developer,4,24.5,39.2,26.3,4.6,High,5.7,13.5,2.44,7,6.8,6.7,4
76950ee9-e3cb-401b-a275-522bc582225e,Developer,16,8.3,23.9,12.4,2,High,8.8,12.7,2.33,4,3.2,5.6,9.97
25ac5da1-ca3c-4048-b6f8-03ea63fc9ed3,Analyst,5,14.7,36.9,17,2.3,High,2.3,5.5,1.57,5,6.1,4.5,10
434864a5-5742-42e2-996e-5cac5aa5e63f,Analyst,15,13.1,35.4,12.5,0.9,Medium,2.9,8.5,0.23,3,4.1,7.4,7.01
da92ff8e-baff-4f65-b8bc-a800546376bb,Analyst,9,9.2,21.4,26.8,0.3,High,7.3,9.8,0.44,8,4.6,2.2,10
4ddebeb7-4e36-4dce-8543-866c08de3c07,Manager,8,4.8,15.3,21.8,1.8,High,13,13.7,2.86,6,1,3.1,10
a1c56aca-398b-45f1-a46b-bbafb7b8fc99,Designer,11,10.8,30.1,19.4,3.8,Low,7.3,8.1,2.83,9,5,6.6,5.95
a69f53c7-13a1-4deb-b968-43c8014b54ae,Analyst,11,17.4,43.3,16.9,4,Low,8.3,10,3.21,8,3.7,5.4,6.86
7c2e020b-5dde-4821-94cb-93910a37bceb,Manager,5,8.1,16.4,29.8,1.8,Low,16,10.7,0.1,5,3.5,2.5,8.98
c374bb14-fd4e-4971-935e-809fa3b3f5a9,Marketer,10,17.1,46.4,23.7,2.2,Medium,2.1,7.3,2.82,3,4.7,3.8,9.67
e11ad057-47cd-4f75-bb20-206b6323a86e,Designer,18,2.9,3.8,26.3,4.1,High,2.8,9.6,2.51,6,4.6,5,10
fe0382a6-4fe4-4a89-8a7a-0919bfe5da9e,Analyst,2,7.9,17.4,16.4,1,Medium,6,7.2,4.12,8,4.2,6.9,7.37
f3e50ece-3a72-436e-a4ab-c3de92559516,Analyst,16,14.4,49.9,19,3.5,Medium,8.1,8.5,1.12,10,4.9,4.1,9.44
adfe1859-54df-48c5-90de-6da17faddd76,Analyst,10,6.8,13.7,30.7,2.1,Low,5,9.9,2.88,2,4.6,5.4,6.85
6d4a430a-04ef-47db-a929-1ffc4cf59fc4,Analyst,18,11.5,14.2,18.3,3.2,High,5,7.8,2.72,10,6.2,4.3,10
4fd9d348-fc0c-4768-ac7b-90d726fee6b5,Marketer,4,9.4,23.4,32.4,1.4,Low,3.6,10.3,1.99,6,5,4.6,7.42
d7de07cd-1ca3-4a17-a84c-a88bf115880a,Manager,8,1.2,65.9,13.6,1.2,Low,16.7,6.7,4.81,5,2.9,3.5,8.12
f1d94415-563e-4222-8248-102554a11008,Writer,10,17.5,53.6,10.6,0.2,Medium,5.8,4.1,3.91,8,7.4,6,8.03
b92c76fd-17db-454d-9fa5-1f936caf814a,Developer,9,18.9,43.9,10,2.5,High,7.8,8.4,4.34,2,3.3,3.8,10
b333a5f1-e256-4a13-a7fa-35a2967ce3e4,Writer,9,13.4,73.4,39.8,4.3,Low,7.9,11.5,2.04,2,7.5,1.3,9.67
a95887c9-03cf-40b7-bf90-1b761e951229,Developer,7,13.2,34.7,14.5,1.6,Medium,2.3,5.2,3.03,6,6.7,7,7.3
27e8a21b-d9f0-44cb-9f04-2dbdf4e96a6f,Developer,15,15.4,18.3,12.4,4.5,Medium,9.9,15.5,0.3,2,2.3,1,4.18
9b96cfdf-698a-4d31-b2c8-64d752be6131,Designer,13,4.2,10,27.8,2.7,High,4.5,6.5,0.1,7,4.1,3.9,10
f4b3098d-17a8-458f-9421-166b148415d9,Manager,4,7.9,22.4,22.1,1.8,Medium,20.5,17.6,2.27,7,1,1.9,10
ab6eee8e-6939-48ed-96d7-e1dcafa948eb,Designer,15,2.9,8,29.6,3.4,High,2.3,7.4,1.68,6,8,4.3,10
a16acff9-ea18-4b84-aa62-20fa6ea132e2,Developer,4,14.5,34.7,22.3,1.1,Medium,8.1,9.7,1.65,1,2.5,3.3,10
d74df088-cdc5-409b-a45a-aa4f6aa0ed19,Designer,18,11.8,78.4,35.6,6.6,High,11.7,19.9,1.66,8,5.8,1.3,6.81
b8a18b02-3544-414c-9d30-edb71064b837,Writer,17,10.7,30.9,19.6,3.2,High,10.9,8.3,0.1,3,5.3,2.7,10
bc05332a-f982-44ad-becb-b10cef62c355,Analyst,5,8.8,20.1,32.3,0.8,Medium,2.8,4.9,3.02,8,4.9,3.5,9.88
f6e8d558-f5c3-462b-9105-04ba94d22598,Marketer,7,11.1,25.8,20.9,1.2,High,7.6,7.7,0.4,5,3.1,3.1,10
6f60d619-998a-4757-84da-67a7acb185ab,Designer,11,7.2,16.4,22.1,0.3,Medium,3.7,4.7,2.22,3,4.6,6.2,7.88
98c32d11-da0b-4043-9930-2ffefed3a7b1,Writer,1,16.6,35.8,19.1,0.7,Medium,6.2,4.4,5.03,9,3.9,4,9.51
36f9ab3e-2e74-43f8-bc0b-1565c35d888d,Designer,19,2.5,7.3,27.1,0.5,Medium,1.5,8.2,4.43,7,7.1,6.7,7.52
090e0f2b-5535-42c9-946e-c8f28764ad9a,Analyst,6,3.8,37.2,18.4,8,MEDIUM,3,10.2,0.31,6,3.1,1.2,9.89
90df7914-c24a-40da-a4d6-4ab28a0c1c5c,Developer,14,9.1,20.6,31.2,0.4,Medium,6,8.7,2.74,10,4.7,2.9,10
3bdeb7b4-4214-4687-9919-2b4e7aa7d3d8,Designer,18,24,12.8,27.7,0.2,High,13.7,10.7,1.27,5,7.3,2.8,8.89
ffff91c6-ef4b-4da4-aa54-4f6975f85299,Marketer,14,10,25.9,19,0.6,Low,3.7,7.2,1.35,6,5.2,7.8,5.06
ef9aba92-687e-4003-98a2-b34227b18ab3,Manager,1,9,14.2,23.4,0.4,High,15.6,13.1,5.03,1,3.5,1,10
8dcac8d4-fce3-4165-a53e-7fc100d206a8,Marketer,9,8.2,5.3,25,2.9,High,6.3,3.8,4.49,10,3.9,9.9,5.6
04e30ebd-dfac-49b0-bd91-6ce2c37e88a3,Manager,3,3.2,10.5,30.7,0.2,High,13,12.7,2.32,5,1.7,1.3,10
294d7f47-34c9-4548-bbfb-dde9337a347c,Manager,18,3.4,37.6,28.8,1.7,Medium,14.5,1.6,4.54,8,2.9,9.7,9.65
321b52d7-8191-42f4-b91e-60565ea15297,Manager,7,5,21.8,22,7.5,Medium,5.6,8.2,0.1,1,4.9,6.4,7.76
a19be6d1-8506-4ae3-8fc5-839f0c9cf77e,Marketer,1,7.1,19.7,22.8,1.5,Medium,10.9,12.2,4.09,2,2.9,4.3,9.3
a9fb8319-569b-46f6-a4b5-0763a2c3e283,Manager,4,4.1,7.2,27.4,1,Medium,14.7,13.2,0.1,6,3.4,2.9,10
8e77a70a-892e-4a17-846f-094fa1677cc9,Analyst,15,14.1,34,20.8,1.2,Medium,1,6.1,2.34,3,4.6,5.5,8.4
c9da4d92-3c95-44cd-94a0-f303917a6092,Manager,20,0,0,31.2,2.1,High,16.2,15,0.1,8,4.1,1.2,10
234117f0-056f-42a0-a732-faf708ecfed5,Analyst,20,7.9,17.7,24.7,0.4,Low,3,3,3.88,10,4.6,7.1,5.59
1e1f1c1a-79c4-4386-9ab5-708b8c4958e6,Developer,17,23.1,63.6,10,3.1,High,8,12.6,0.1,1,5.6,2.7,10
fda080b6-cfbe-4775-9568-a79a295b9ab0,Developer,19,6,52.1,31.6,1.8,Medium,9.1,12.4,1.25,9,2.7,6,1.43
